creator_id,topic,recent_video_transcript,posting_cadence_days,views_90d,clicks,leads,qualified_leads,enrollments,refunds,geography,language,category_tag
C1175,Marketing;Crypto,Quick guide to getting started with Marketing step by step,2.7,5000,25,6,5,2,0,Spain,Italian,tutorial;interview
C1176,Travel;Data Science,Common mistakes in Travel and how to fix them fast,2.4,5000,141,23,16,7,0,Canada,Hindi,storytime;quick-win
C1177,Career Advice,Breaking down a case study to learn Career Advice efficiently,0.5,5000,107,24,17,6,0,Germany,English,live-demo;quick-win
C1178,Personal Growth,Common mistakes in Personal Growth and how to fix them fast,1.8,5000,75,15,13,4,0,Brazil,Italian,case-study;tutorial;live-demo
C1179,Study Hacks;Cooking,Quick guide to getting started with Study Hacks step by step,3.0,5000,175,39,25,6,0,India,English,tutorial
C1180,Study Hacks;Data Science,Five practical tips to improve your Data Science workflow,1.8,5000,118,29,21,8,0,South Africa,Portuguese,vlog;how-to;comparison
C1181,Data Science;Travel;Personal Growth,Five practical tips to improve your Data Science workflow,2.4,5000,69,14,6,2,0,India,Indonesian,case-study;interview
C1182,Study Hacks,Breaking down a case study to learn Study Hacks efficiently,1.7,5000,99,9,7,2,0,Australia,Hindi,vlog
C1183,Travel,Quick guide to getting started with Travel step by step,1.7,5000,149,34,17,8,0,Italy,Hindi,interview
C1184,Career Advice;Mobile Dev;Finance,Quick guide to getting started with Career Advice step by step,4.6,5000,25,3,2,1,0,United States,German,live-demo
C1185,Data Science;Web Dev,Five practical tips to improve your Web Dev workflow,2.2,5000,72,23,16,9,1,United States,Indonesian,storytime
C1186,Mobile Dev;EdTech,Common mistakes in Mobile Dev and how to fix them fast,4.2,5000,86,15,11,5,0,United States,Indonesian,live-demo;interview
C1187,Design,Common mistakes in Design and how to fix them fast,2.1,5000,100,26,11,6,0,Italy,Indonesian,case-study;tips
C1188,Marketing,Common mistakes in Marketing and how to fix them fast,2.7,5000,156,30,18,8,0,United States,Portuguese,how-to
C1189,Design;Finance,Common mistakes in Finance and how to fix them fast,2.8,5000,50,9,4,1,0,Brazil,Portuguese,review;case-study
C1190,Finance,Common mistakes in Finance and how to fix them fast,5.0,5000,125,21,14,6,0,Netherlands,Spanish,how-to;comparison;myth-busting
C1191,Fitness;SaaS;Study Hacks,Real world use cases of Study Hacks explained clearly,2.7,5000,80,18,13,6,0,Australia,French,tips;vlog;comparison
C1192,Finance,Five practical tips to improve your Finance workflow,1.4,5000,70,13,8,5,0,Italy,Hindi,comparison
C1193,Web Dev;EdTech;Gaming,Breaking down a case study to learn EdTech efficiently,0.6,5000,64,13,10,5,0,Indonesia,Portuguese,tutorial
C1194,Web Dev;Crypto,Beginner friendly roadmap for mastering Crypto,2.3,5000,98,31,25,9,0,Canada,Indonesian,review;how-to;storytime
C1195,Fitness;EdTech;Gaming,Five practical tips to improve your EdTech workflow,2.3,5000,95,19,10,4,0,India,Italian,quick-win;tutorial;live-demo
C1196,Data Science;Marketing;Design,Quick guide to getting started with Design step by step,3.4,5000,86,26,19,6,0,Mexico,English,review;case-study;how-to
C1197,Cooking;Personal Growth;Crypto,Beginner friendly roadmap for mastering Crypto,3.3,5000,69,12,6,2,0,Netherlands,Indonesian,tutorial;review;interview
C1198,Cooking;Design,Five practical tips to improve your Cooking workflow,3.3,5000,84,16,12,4,0,United States,Spanish,review
C1199,Data Science;Study Hacks;Gaming,Common mistakes in Data Science and how to fix them fast,5.0,5000,57,6,4,2,0,Australia,German,quick-win;storytime;myth-busting
C1200,Design;Crypto;Finance,Today we explore Crypto fundamentals and build a simple project,2.6,5000,102,24,15,6,0,United States,French,vlog
C1201,Career Advice;Design;EdTech,Five practical tips to improve your Career Advice workflow,3.3,5000,94,19,14,2,0,United States,French,storytime;deep-dive
C1202,Data Science,Breaking down a case study to learn Data Science efficiently,1.0,5000,74,13,9,3,0,Germany,Portuguese,tips;comparison;behind-the-scenes
C1203,Design;Career Advice;Travel,Quick guide to getting started with Career Advice step by step,2.3,5000,73,16,10,3,0,Spain,English,case-study;tips;how-to
C1204,Design;Marketing;EdTech,Breaking down a case study to learn EdTech efficiently,4.1,5000,49,11,7,3,0,Spain,Hindi,myth-busting
C1205,Cooking;Design;Crypto,Common mistakes in Design and how to fix them fast,0.9,5000,52,9,5,2,0,Brazil,French,storytime
C1206,SaaS,Breaking down a case study to learn SaaS efficiently,3.2,5000,81,17,11,3,0,United Kingdom,Italian,deep-dive;storytime;live-demo
C1207,Travel;Fitness;Career Advice,Beginner friendly roadmap for mastering Travel,2.7,5000,81,10,8,5,0,United Kingdom,Italian,tutorial;interview
C1208,Web Dev,Common mistakes in Web Dev and how to fix them fast,3.4,5000,89,11,6,2,0,Spain,German,interview;quick-win;review
C1209,Marketing,Today we explore Marketing fundamentals and build a simple project,4.2,5000,49,13,7,1,0,Canada,Hindi,comparison;behind-the-scenes
C1210,Mobile Dev;Gaming,Five practical tips to improve your Mobile Dev workflow,1.7,5000,64,14,12,4,0,Indonesia,Spanish,live-demo;tutorial;quick-win
C1211,Cooking,Quick guide to getting started with Cooking step by step,2.9,5000,55,8,6,2,0,South Africa,English,how-to;tutorial
C1212,Productivity,Beginner friendly roadmap for mastering Productivity,1.1,5000,35,6,4,2,0,Mexico,English,review;comparison
C1213,Crypto,Real world use cases of Crypto explained clearly,5.4,5000,88,11,7,3,0,India,French,storytime;tips;quick-win
C1214,Gaming;Marketing;Startups,Breaking down a case study to learn Startups efficiently,1.8,5000,58,7,5,2,0,Canada,English,interview;review
C1215,Crypto;Finance,Today we explore Finance fundamentals and build a simple project,0.9,5000,150,23,19,6,0,United States,Hindi,storytime
C1216,Travel;Career Advice;Data Science,Quick guide to getting started with Career Advice step by step,2.6,5000,50,7,5,2,0,Canada,Indonesian,how-to
C1217,Startups;Mobile Dev,Quick guide to getting started with Mobile Dev step by step,3.3,5000,62,12,6,3,0,South Africa,Hindi,live-demo;comparison;quick-win
C1218,Mobile Dev,Today we explore Mobile Dev fundamentals and build a simple project,4.4,5000,81,15,7,1,0,Germany,Hindi,case-study
C1219,Productivity;AI Tools,Breaking down a case study to learn Productivity efficiently,2.6,5000,105,16,8,2,0,Indonesia,Portuguese,review;storytime;live-demo
C1220,Career Advice;Startups,Real world use cases of Startups explained clearly,4.7,5000,96,24,19,7,0,Philippines,Hindi,storytime;case-study;tips
C1221,Fitness;Design;Productivity,Quick guide to getting started with Productivity step by step,2.6,5000,54,10,6,3,0,Philippines,Spanish,storytime
C1222,Career Advice;Cooking,Today we explore Career Advice fundamentals and build a simple project,4.4,5000,66,9,5,2,0,Netherlands,Italian,quick-win;deep-dive
C1223,Travel;Design;Career Advice,Common mistakes in Design and how to fix them fast,4.1,5000,64,20,12,6,0,United Kingdom,Spanish,tips
C1224,Personal Growth;Travel,Beginner friendly roadmap for mastering Personal Growth,3.9,5000,81,4,2,1,0,Mexico,Portuguese,quick-win;live-demo
C1225,Mobile Dev;Cooking;Travel,Today we explore Cooking fundamentals and build a simple project,3.5,5000,53,12,8,4,0,Brazil,French,interview;myth-busting;deep-dive
C1226,Travel;Study Hacks;Mobile Dev,Common mistakes in Travel and how to fix them fast,3.5,5000,45,2,2,1,0,United States,French,tutorial;vlog;tips
C1227,Personal Growth;Career Advice;Finance,Real world use cases of Career Advice explained clearly,1.1,5000,67,14,12,2,0,Germany,Spanish,tips
C1228,Crypto,Breaking down a case study to learn Crypto efficiently,2.7,5000,26,8,5,2,0,South Africa,French,vlog;storytime
C1229,Finance,Common mistakes in Finance and how to fix them fast,2.5,5000,43,9,5,2,0,Italy,English,quick-win;review;live-demo
C1230,Finance,Quick guide to getting started with Finance step by step,3.5,5000,109,10,9,1,0,South Africa,Spanish,behind-the-scenes;tutorial;interview
C1231,Career Advice;Productivity,Beginner friendly roadmap for mastering Career Advice,2.4,5000,82,14,10,3,0,United States,Indonesian,tutorial
C1232,Personal Growth,Real world use cases of Personal Growth explained clearly,3.9,5000,123,16,11,4,0,Italy,German,review;quick-win;myth-busting
C1233,Health;Gaming;Data Science,Beginner friendly roadmap for mastering Data Science,4.2,5000,65,15,12,3,0,United States,English,tutorial;review
C1234,Study Hacks,Five practical tips to improve your Study Hacks workflow,2.7,5000,109,12,7,3,0,France,Indonesian,how-to
C1235,Design;SaaS;Study Hacks,Today we explore SaaS fundamentals and build a simple project,3.6,5000,124,17,13,6,0,France,Spanish,quick-win;vlog
C1236,Cooking;Career Advice;Web Dev,Beginner friendly roadmap for mastering Cooking,0.6,5000,68,13,7,2,0,Canada,Indonesian,behind-the-scenes;how-to
C1237,Crypto;Productivity;Gaming,Quick guide to getting started with Productivity step by step,3.7,5000,98,11,6,4,0,Spain,Indonesian,tips;comparison
C1238,Fitness,Common mistakes in Fitness and how to fix them fast,3.2,5000,33,9,7,2,0,India,Hindi,live-demo;vlog;case-study
C1239,Health;Data Science;Mobile Dev,Five practical tips to improve your Health workflow,1.8,5000,87,20,15,8,0,India,Hindi,review;myth-busting
C1240,Startups,Common mistakes in Startups and how to fix them fast,4.4,5000,102,20,13,5,0,Canada,English,myth-busting
C1241,SaaS,Today we explore SaaS fundamentals and build a simple project,1.7,5000,25,6,5,2,0,United States,English,how-to;behind-the-scenes;interview
C1242,Data Science;Fitness,Breaking down a case study to learn Fitness efficiently,4.7,5000,79,17,11,4,0,Canada,Portuguese,live-demo;myth-busting
C1243,Career Advice;Finance,Today we explore Career Advice fundamentals and build a simple project,3.0,5000,145,14,8,2,0,Indonesia,Hindi,live-demo;quick-win
C1244,Cooking;Personal Growth;AI Tools,Breaking down a case study to learn Cooking efficiently,2.3,5000,94,27,18,7,0,Spain,Italian,review;storytime
C1245,Mobile Dev,Five practical tips to improve your Mobile Dev workflow,4.7,5000,72,13,6,2,0,Spain,Spanish,deep-dive
C1246,EdTech;Study Hacks;Health,Five practical tips to improve your Study Hacks workflow,3.7,5000,79,19,10,3,0,Germany,German,deep-dive;review
C1247,AI Tools;Cooking,Five practical tips to improve your AI Tools workflow,3.3,5000,71,11,10,4,0,Mexico,Hindi,vlog
C1248,Personal Growth;Finance;Data Science,Beginner friendly roadmap for mastering Data Science,2.7,5000,71,16,6,1,0,South Africa,German,deep-dive
C1249,Personal Growth,Quick guide to getting started with Personal Growth step by step,3.2,5000,119,11,6,3,0,Germany,Spanish,interview
C1250,Design,Common mistakes in Design and how to fix them fast,4.1,5000,54,9,6,1,0,India,Spanish,tips;storytime;tutorial
C1251,Design;Gaming,Beginner friendly roadmap for mastering Gaming,4.1,5000,94,15,9,4,0,Brazil,English,review;tutorial;behind-the-scenes
C1252,Cooking;Travel,Today we explore Travel fundamentals and build a simple project,3.4,5000,119,28,12,4,0,Germany,Portuguese,comparison;review;interview
C1253,Travel;Study Hacks;Gaming,Beginner friendly roadmap for mastering Gaming,2.9,5000,105,20,14,7,0,Mexico,English,comparison;how-to
C1254,Crypto,Real world use cases of Crypto explained clearly,4.9,5000,95,25,11,3,0,South Africa,Hindi,review
C1255,SaaS,Breaking down a case study to learn SaaS efficiently,4.4,5000,53,13,11,3,0,Canada,Indonesian,storytime;tutorial
C1256,Fitness,Today we explore Fitness fundamentals and build a simple project,3.3,5000,66,15,8,2,0,Indonesia,Italian,interview;comparison
C1257,Finance,Today we explore Finance fundamentals and build a simple project,3.1,5000,40,4,2,1,0,Canada,Indonesian,deep-dive;live-demo
C1258,Health;Personal Growth,Common mistakes in Health and how to fix them fast,4.4,5000,40,8,5,2,0,Italy,Italian,quick-win
C1259,AI Tools;Crypto,Five practical tips to improve your Crypto workflow,2.0,5000,90,20,12,5,0,United Kingdom,French,interview
C1260,EdTech,Quick guide to getting started with EdTech step by step,3.8,5000,77,15,11,4,0,Germany,Indonesian,how-to;deep-dive
C1261,Web Dev,Common mistakes in Web Dev and how to fix them fast,3.5,5000,83,14,10,2,0,Spain,Indonesian,deep-dive
C1262,Marketing;Productivity;Career Advice,Beginner friendly roadmap for mastering Productivity,3.4,5000,38,7,4,1,0,France,Hindi,case-study
C1263,Gaming;Travel;Study Hacks,Beginner friendly roadmap for mastering Gaming,3.8,5000,59,6,5,2,0,Philippines,German,comparison
C1264,Productivity,Common mistakes in Productivity and how to fix them fast,3.9,5000,66,16,8,3,0,Australia,Spanish,tips;deep-dive
C1265,Personal Growth;EdTech,Breaking down a case study to learn EdTech efficiently,2.4,5000,131,22,9,2,0,Italy,Indonesian,quick-win;deep-dive;review
C1266,Cooking;Data Science;Crypto,Breaking down a case study to learn Data Science efficiently,2.2,5000,79,7,3,1,0,Spain,Spanish,vlog;tutorial;quick-win
C1267,Health;Data Science;Career Advice,Beginner friendly roadmap for mastering Health,2.5,5000,89,23,15,4,0,South Africa,Portuguese,review;interview
C1268,Travel;Design;Study Hacks,Five practical tips to improve your Study Hacks workflow,1.4,5000,77,6,4,2,0,Spain,Italian,how-to;interview;review
C1269,AI Tools,Five practical tips to improve your AI Tools workflow,2.7,5000,92,13,5,2,0,Canada,Indonesian,quick-win
C1270,Web Dev;Fitness,Beginner friendly roadmap for mastering Fitness,2.5,5000,88,18,11,4,0,Spain,English,vlog
C1271,Data Science;Startups,Real world use cases of Startups explained clearly,2.6,5000,47,5,3,2,0,Italy,Italian,myth-busting;tutorial
C1272,Fitness;EdTech,Real world use cases of EdTech explained clearly,3.4,5000,94,16,10,3,0,India,Spanish,live-demo;myth-busting;tips
C1273,Marketing;Crypto,Breaking down a case study to learn Crypto efficiently,2.5,5000,97,9,6,3,0,France,German,review;myth-busting;live-demo
C1274,EdTech;Finance,Breaking down a case study to learn EdTech efficiently,2.0,5000,83,17,11,6,0,South Africa,Hindi,deep-dive
C1275,EdTech,Five practical tips to improve your EdTech workflow,0.9,5000,125,25,14,5,0,Italy,Hindi,tutorial;interview
C1276,AI Tools;Startups;Travel,Real world use cases of Travel explained clearly,3.8,5000,66,8,5,2,0,Netherlands,Italian,vlog
C1277,Web Dev,Beginner friendly roadmap for mastering Web Dev,3.0,5000,94,17,10,6,0,Netherlands,Italian,tutorial;tips
C1278,Cooking;Data Science;Fitness,Common mistakes in Fitness and how to fix them fast,2.8,5000,130,22,14,4,0,Australia,German,myth-busting
C1279,Travel;Mobile Dev,Quick guide to getting started with Travel step by step,2.8,5000,85,18,11,3,0,United States,English,live-demo
C1280,Study Hacks;Health,Quick guide to getting started with Health step by step,2.3,5000,107,12,7,3,0,France,French,review;behind-the-scenes
C1281,Cooking;AI Tools;Travel,Common mistakes in AI Tools and how to fix them fast,3.6,5000,83,14,10,3,0,France,Spanish,comparison
C1282,Marketing;Travel;Mobile Dev,Today we explore Mobile Dev fundamentals and build a simple project,3.4,5000,120,19,15,5,0,Netherlands,Spanish,quick-win
C1283,SaaS;Cooking;Design,Real world use cases of SaaS explained clearly,4.0,5000,84,15,10,3,0,India,Hindi,review;tips;vlog
C1284,SaaS,Today we explore SaaS fundamentals and build a simple project,4.6,5000,100,17,15,4,0,Mexico,Hindi,how-to
C1285,Career Advice;Gaming;Fitness,Quick guide to getting started with Gaming step by step,4.8,5000,123,29,17,3,0,Spain,French,vlog
C1286,Mobile Dev;Cooking;Design,Today we explore Design fundamentals and build a simple project,3.1,5000,123,21,17,7,0,Philippines,Spanish,how-to;case-study;tutorial
C1287,SaaS;Finance;EdTech,Common mistakes in Finance and how to fix them fast,3.6,5000,70,8,5,2,0,India,Spanish,behind-the-scenes;tutorial
C1288,Productivity,Real world use cases of Productivity explained clearly,4.4,5000,36,2,1,0,0,South Africa,Portuguese,interview
C1289,Personal Growth,Quick guide to getting started with Personal Growth step by step,1.0,5000,69,15,9,5,0,India,Italian,live-demo
C1290,Travel;Cooking;Health,Quick guide to getting started with Travel step by step,4.1,5000,96,18,13,5,0,United Kingdom,German,interview;deep-dive;review
C1291,SaaS;AI Tools;Finance,Five practical tips to improve your SaaS workflow,3.0,5000,90,10,6,2,0,Mexico,English,tips;interview
C1292,Design;Finance;Web Dev,Beginner friendly roadmap for mastering Design,4.6,5000,75,14,10,4,0,Indonesia,Spanish,how-to;myth-busting;storytime
C1293,Finance;Web Dev,Breaking down a case study to learn Finance efficiently,2.6,5000,113,20,12,5,0,United Kingdom,French,tips
C1294,Career Advice;Design;SaaS,Breaking down a case study to learn Design efficiently,1.6,5000,65,5,3,1,0,Germany,German,vlog;tutorial
C1295,Travel;Study Hacks,Real world use cases of Study Hacks explained clearly,1.2,5000,72,15,10,3,0,United Kingdom,French,vlog;case-study
C1296,SaaS,Real world use cases of SaaS explained clearly,2.6,5000,92,28,19,8,0,Italy,Italian,case-study;review;vlog
C1297,EdTech;Design,Quick guide to getting started with Design step by step,1.1,5000,137,37,24,6,0,Mexico,Indonesian,behind-the-scenes;tutorial
C1298,Fitness;EdTech;Productivity,Real world use cases of Productivity explained clearly,1.0,5000,123,21,15,7,0,Indonesia,German,review;how-to
C1299,EdTech;Study Hacks,Real world use cases of Study Hacks explained clearly,5.4,5000,71,10,8,3,0,India,Spanish,live-demo;how-to
C1300,Fitness,Quick guide to getting started with Fitness step by step,4.5,5000,80,8,4,1,0,Canada,Portuguese,tutorial
C1301,Finance;Data Science,Real world use cases of Finance explained clearly,2.6,5000,97,25,15,6,0,Italy,Portuguese,quick-win;how-to
C1302,Health;Mobile Dev;Crypto,Quick guide to getting started with Crypto step by step,3.5,5000,88,26,17,8,0,Australia,French,live-demo
C1303,Crypto,Breaking down a case study to learn Crypto efficiently,3.0,5000,123,28,17,10,0,Philippines,Hindi,quick-win;behind-the-scenes
C1304,Health;EdTech,Today we explore EdTech fundamentals and build a simple project,1.3,5000,75,16,10,4,0,United States,Italian,vlog
C1305,Travel;Finance,Quick guide to getting started with Finance step by step,3.7,5000,112,34,21,8,0,United Kingdom,Portuguese,interview
C1306,Data Science;Startups;EdTech,Quick guide to getting started with Startups step by step,2.4,5000,107,19,15,5,0,Philippines,Italian,deep-dive;behind-the-scenes;how-to
C1307,AI Tools;Crypto,Today we explore Crypto fundamentals and build a simple project,3.3,5000,62,5,3,1,0,United States,Hindi,how-to;tips;comparison
C1308,Startups;Design,Real world use cases of Design explained clearly,3.5,5000,82,22,15,5,0,France,Hindi,deep-dive;tips
C1309,AI Tools;Cooking;Startups,Five practical tips to improve your Cooking workflow,3.4,5000,117,29,16,7,0,Philippines,Hindi,interview;storytime;comparison
C1310,Data Science,Today we explore Data Science fundamentals and build a simple project,4.3,5000,73,8,5,2,0,South Africa,English,how-to
C1311,Travel;Mobile Dev,Breaking down a case study to learn Travel efficiently,1.7,5000,94,10,8,2,0,Canada,Portuguese,tutorial
C1312,Design,Common mistakes in Design and how to fix them fast,2.4,5000,61,11,7,2,0,United States,German,tutorial
C1313,EdTech;Cooking,Today we explore Cooking fundamentals and build a simple project,2.8,5000,25,5,3,2,0,Philippines,Spanish,quick-win;review
C1314,Health,Breaking down a case study to learn Health efficiently,0.8,5000,85,13,5,3,0,Mexico,Indonesian,deep-dive
C1315,Study Hacks,Common mistakes in Study Hacks and how to fix them fast,0.5,5000,125,19,10,3,0,Spain,Italian,vlog;behind-the-scenes;interview
C1316,Personal Growth;Mobile Dev;Productivity,Five practical tips to improve your Mobile Dev workflow,1.0,5000,25,6,4,1,0,Italy,Hindi,deep-dive;case-study
C1317,Web Dev,Breaking down a case study to learn Web Dev efficiently,4.5,5000,56,14,12,5,0,United States,French,tutorial;storytime;interview
C1318,Gaming,Beginner friendly roadmap for mastering Gaming,2.5,5000,69,16,7,1,0,India,Portuguese,vlog;interview
C1319,Study Hacks;EdTech;Health,Today we explore Health fundamentals and build a simple project,2.4,5000,25,5,3,1,0,Spain,Spanish,quick-win;interview
C1320,Mobile Dev,Quick guide to getting started with Mobile Dev step by step,2.8,5000,36,8,3,1,0,South Africa,French,live-demo;interview
C1321,Design,Real world use cases of Design explained clearly,3.9,5000,75,9,5,2,0,Australia,Hindi,review;comparison
C1322,Finance,Common mistakes in Finance and how to fix them fast,1.8,5000,25,3,3,1,0,Philippines,Italian,how-to
C1323,Personal Growth,Common mistakes in Personal Growth and how to fix them fast,3.3,5000,50,6,5,2,0,Australia,Hindi,myth-busting;interview;tips
C1324,Web Dev;Career Advice,Real world use cases of Web Dev explained clearly,4.8,5000,52,6,4,1,0,Indonesia,Portuguese,myth-busting;live-demo
C1325,Fitness;Finance,Common mistakes in Fitness and how to fix them fast,5.1,5000,120,31,15,8,0,France,Indonesian,comparison
C1326,Cooking,Today we explore Cooking fundamentals and build a simple project,0.8,5000,87,13,7,3,0,Australia,Italian,behind-the-scenes
C1327,AI Tools;Mobile Dev;Finance,Common mistakes in Finance and how to fix them fast,2.0,5000,81,4,3,1,0,United States,English,tutorial
C1328,Productivity,Real world use cases of Productivity explained clearly,4.1,5000,85,10,7,4,0,Philippines,Indonesian,tutorial;case-study;vlog
C1329,Mobile Dev,Beginner friendly roadmap for mastering Mobile Dev,2.1,5000,79,12,8,4,0,Brazil,French,storytime;quick-win;case-study
C1330,Fitness,Quick guide to getting started with Fitness step by step,0.9,5000,103,27,17,8,0,Australia,English,case-study;quick-win;behind-the-scenes
C1331,EdTech;Personal Growth;Startups,Quick guide to getting started with EdTech step by step,5.3,5000,107,19,11,2,0,Spain,Hindi,vlog;review;tips
C1332,Gaming;Career Advice,Today we explore Career Advice fundamentals and build a simple project,1.8,5000,42,6,3,1,0,Brazil,Indonesian,comparison
C1333,Design,Real world use cases of Design explained clearly,1.3,5000,51,12,8,3,0,Spain,English,review
C1334,Data Science;Personal Growth;Mobile Dev,Breaking down a case study to learn Mobile Dev efficiently,2.6,5000,101,21,14,7,0,South Africa,English,tutorial;how-to
C1335,Mobile Dev;Study Hacks,Common mistakes in Mobile Dev and how to fix them fast,3.0,5000,47,10,8,3,0,Netherlands,Hindi,review;deep-dive;storytime
C1336,Health;Gaming;Personal Growth,Common mistakes in Gaming and how to fix them fast,2.8,5000,97,24,13,5,0,Spain,Italian,tips;myth-busting;case-study
C1337,Data Science;Fitness,Common mistakes in Data Science and how to fix them fast,1.8,5000,25,5,3,2,0,Philippines,Italian,quick-win;tips
C1338,Study Hacks;Data Science;Career Advice,Real world use cases of Data Science explained clearly,3.4,5000,117,21,13,6,0,Spain,Spanish,storytime;vlog
C1339,Mobile Dev,Quick guide to getting started with Mobile Dev step by step,2.6,5000,104,21,9,4,0,Germany,French,quick-win;storytime;live-demo
C1340,Finance;Design,Breaking down a case study to learn Design efficiently,3.4,5000,44,2,1,0,0,Philippines,Spanish,comparison;myth-busting;interview
C1341,Health;Cooking,Beginner friendly roadmap for mastering Cooking,3.0,5000,37,6,3,1,0,Canada,English,live-demo;case-study;deep-dive
C1342,Finance;Travel;Gaming,Real world use cases of Finance explained clearly,5.1,5000,99,20,16,5,0,Australia,Hindi,deep-dive;storytime;tips
C1343,Career Advice;Gaming;EdTech,Real world use cases of Gaming explained clearly,3.2,5000,94,17,9,4,0,Spain,Spanish,case-study;behind-the-scenes;myth-busting
C1344,Productivity;Startups,Beginner friendly roadmap for mastering Startups,2.5,5000,69,15,12,3,0,United States,French,interview
C1345,Finance;AI Tools;Personal Growth,Common mistakes in Finance and how to fix them fast,2.5,5000,74,9,7,2,0,Germany,English,how-to;live-demo
C1346,Fitness,Breaking down a case study to learn Fitness efficiently,1.9,5000,87,19,11,4,0,Spain,Spanish,deep-dive;myth-busting
C1347,Career Advice;Web Dev,Real world use cases of Career Advice explained clearly,3.4,5000,101,18,10,3,0,Australia,French,behind-the-scenes;tutorial
C1348,Mobile Dev;Cooking,Five practical tips to improve your Cooking workflow,5.4,5000,50,8,5,3,0,Philippines,German,live-demo;tutorial
C1349,Marketing;SaaS,Common mistakes in Marketing and how to fix them fast,3.1,5000,100,17,7,3,0,Netherlands,Spanish,comparison;tips
C1350,Travel,Five practical tips to improve your Travel workflow,3.1,5000,25,4,2,1,0,India,German,vlog;case-study;deep-dive
C1351,Cooking,Five practical tips to improve your Cooking workflow,2.8,5000,56,11,9,2,0,Indonesia,Italian,tutorial;review
C1352,Fitness;Gaming;EdTech,Five practical tips to improve your Fitness workflow,3.1,5000,69,14,8,3,0,France,Italian,interview;live-demo
C1353,Travel,Five practical tips to improve your Travel workflow,3.6,5000,118,12,6,2,0,United Kingdom,German,deep-dive
C1354,Fitness;Career Advice;Crypto,Today we explore Crypto fundamentals and build a simple project,4.9,5000,60,5,4,2,0,United Kingdom,Indonesian,case-study;how-to;live-demo
C1355,Study Hacks;Gaming,Common mistakes in Study Hacks and how to fix them fast,3.1,5000,93,14,7,3,0,United States,German,tutorial
C1356,Finance;Startups;Personal Growth,Quick guide to getting started with Personal Growth step by step,4.6,5000,111,17,12,4,0,Italy,English,tips;how-to;tutorial
C1357,Career Advice;Crypto;Personal Growth,Breaking down a case study to learn Crypto efficiently,2.5,5000,47,5,4,2,0,Philippines,Spanish,vlog
C1358,Data Science;Personal Growth,Five practical tips to improve your Data Science workflow,5.0,5000,115,22,13,8,0,India,English,quick-win;vlog;tutorial
C1359,Study Hacks,Today we explore Study Hacks fundamentals and build a simple project,2.9,5000,63,14,6,1,0,Canada,Hindi,vlog
C1360,Gaming;Cooking;AI Tools,Beginner friendly roadmap for mastering Gaming,2.7,5000,35,11,8,3,0,France,Italian,case-study
C1361,Crypto,Real world use cases of Crypto explained clearly,4.2,5000,104,32,16,4,0,Spain,Italian,storytime;behind-the-scenes
C1362,Data Science,Five practical tips to improve your Data Science workflow,3.5,5000,70,16,12,2,0,South Africa,French,review
C1363,Crypto;Web Dev;Personal Growth,Real world use cases of Personal Growth explained clearly,4.0,5000,51,14,6,2,0,Spain,Hindi,case-study;storytime
C1364,Design;Cooking,Beginner friendly roadmap for mastering Cooking,2.3,5000,58,17,10,5,0,India,Italian,quick-win;deep-dive
C1365,Career Advice;Data Science,Five practical tips to improve your Career Advice workflow,2.2,5000,86,16,12,4,0,Mexico,Indonesian,interview;tutorial
C1366,AI Tools;Gaming,Common mistakes in Gaming and how to fix them fast,5.4,5000,97,14,8,3,0,United Kingdom,Italian,tips
C1367,Marketing,Five practical tips to improve your Marketing workflow,3.7,5000,89,17,8,3,0,Canada,Portuguese,myth-busting;storytime
C1368,Marketing,Breaking down a case study to learn Marketing efficiently,2.5,5000,58,9,4,2,0,Italy,Portuguese,review;tips;comparison
C1369,Design,Real world use cases of Design explained clearly,1.1,5000,43,8,7,1,0,Philippines,Italian,case-study;live-demo;tutorial
C1370,Marketing;SaaS;Study Hacks,Five practical tips to improve your Study Hacks workflow,3.3,5000,28,7,5,1,0,Italy,Portuguese,myth-busting;case-study;review
C1371,SaaS;Cooking,Today we explore SaaS fundamentals and build a simple project,4.1,5000,113,28,20,6,0,United States,Spanish,how-to
C1372,Finance;Personal Growth;SaaS,Quick guide to getting started with Finance step by step,3.0,5000,65,5,4,1,0,Netherlands,French,deep-dive;vlog
C1373,Cooking;Travel;Productivity,Beginner friendly roadmap for mastering Cooking,4.0,5000,25,5,2,1,0,Australia,Hindi,behind-the-scenes
C1374,Productivity;Gaming;Fitness,Real world use cases of Fitness explained clearly,3.8,5000,25,4,3,2,0,Germany,Hindi,comparison;how-to;review
C1375,Career Advice;SaaS,Quick guide to getting started with SaaS step by step,4.2,5000,86,15,9,4,0,Brazil,Italian,vlog;storytime;case-study
C1376,Marketing,Five practical tips to improve your Marketing workflow,2.2,5000,147,19,16,9,0,Netherlands,French,storytime;myth-busting
C1377,Finance,Common mistakes in Finance and how to fix them fast,2.6,5000,73,7,5,2,0,Netherlands,Spanish,how-to
C1378,SaaS;Crypto,Beginner friendly roadmap for mastering SaaS,2.7,5000,86,17,10,3,0,United Kingdom,Italian,tips
C1379,SaaS,Real world use cases of SaaS explained clearly,3.6,5000,84,16,12,5,0,Germany,Spanish,myth-busting;tips
C1380,Cooking;Productivity,Real world use cases of Cooking explained clearly,4.8,5000,114,25,12,6,0,Australia,Hindi,tutorial;review;myth-busting
